timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
05:36.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,50,,215.16,W,,,,,,
05:37.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,50,,219.23,W,,,,,,
05:38.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,50,,209.24,W,,,,,,
05:39.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,50,,202.5,W,,,,,,
05:40.3, NVIDIA A100-SXM4-80GB,74%,40%, 81920 MiB, 77996 MiB,,3103,MiB,50,,210.06,W,,,,,,
05:41.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,50,,215.98,W,,,,,,
05:42.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,50,,210.84,W,,,,,,
05:43.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,50,,215.16,W,,,,,,
05:44.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,213.85,W,,,,,,
05:45.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,210.06,W,,,,,,
05:46.3, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,209.49,W,,,,,,
05:47.4, NVIDIA A100-SXM4-80GB,74%,40%, 81920 MiB, 77996 MiB,,3103,MiB,51,,200.85,W,,,,,,
05:48.4, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,211.96,W,,,,,,
05:49.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,219.51,W,,,,,,
05:50.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,207.06,W,,,,,,
05:51.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,216.02,W,,,,,,
05:52.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,218.98,W,,,,,,
05:53.4, NVIDIA A100-SXM4-80GB,75%,42%, 81920 MiB, 77996 MiB,,3103,MiB,51,,216.28,W,,,,,,
05:54.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,211.67,W,,,,,,
05:55.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,202.74,W,,,,,,
05:56.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,208.42,W,,,,,,
05:57.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,209.24,W,,,,,,
05:58.4, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,208.95,W,,,,,,
05:59.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,220.04,W,,,,,,
06:00.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,212.74,W,,,,,,
06:01.4, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,215.73,W,,,,,,
06:02.4, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,217.38,W,,,,,,
06:03.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,206.58,W,,,,,,
06:04.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,213.56,W,,,,,,
06:05.4, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,218.7,W,,,,,,
06:06.4, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,214.66,W,,,,,,
06:07.4, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,214.13,W,,,,,,
06:08.4, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,217.38,W,,,,,,
06:09.4, NVIDIA A100-SXM4-80GB,72%,39%, 81920 MiB, 77996 MiB,,3103,MiB,51,,207.06,W,,,,,,
06:10.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,208.18,W,,,,,,
06:11.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,208.71,W,,,,,,
06:12.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,211.38,W,,,,,,
06:13.5, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,205.99,W,,,,,,
06:14.5, NVIDIA A100-SXM4-80GB,74%,40%, 81920 MiB, 77996 MiB,,3103,MiB,51,,215.45,W,,,,,,
06:15.5, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,218.98,W,,,,,,
06:16.5, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,219.47,W,,,,,,
06:17.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,214.91,W,,,,,,
06:18.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,205.51,W,,,,,,
06:19.5, NVIDIA A100-SXM4-80GB,72%,39%, 81920 MiB, 77996 MiB,,3103,MiB,51,,209.24,W,,,,,,
06:20.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,210.06,W,,,,,,
06:21.5, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,219.23,W,,,,,,
06:22.5, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,216.8,W,,,,,,
06:23.5, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,223.55,W,,,,,,
06:24.5, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,217.63,W,,,,,,
06:25.5, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,51,,223.29,W,,,,,,
06:26.5, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,218.15,W,,,,,,
06:27.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,218.98,W,,,,,,
06:28.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,215.73,W,,,,,,
06:29.5, NVIDIA A100-SXM4-80GB,73%,39%, 81920 MiB, 77996 MiB,,3103,MiB,52,,206.28,W,,,,,,
06:30.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,216.27,W,,,,,,
06:31.5, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,214.91,W,,,,,,
06:32.6, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,216.81,W,,,,,,
06:33.6, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,208.95,W,,,,,,
06:34.6, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,207.59,W,,,,,,
06:35.6, NVIDIA A100-SXM4-80GB,74%,40%, 81920 MiB, 77996 MiB,,3103,MiB,52,,216.52,W,,,,,,
06:36.6, NVIDIA A100-SXM4-80GB,74%,40%, 81920 MiB, 77996 MiB,,3103,MiB,52,,215.74,W,,,,,,
06:37.6, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,209.49,W,,,,,,
06:38.6, NVIDIA A100-SXM4-80GB,74%,40%, 81920 MiB, 77996 MiB,,3103,MiB,52,,210.06,W,,,,,,
06:39.6, NVIDIA A100-SXM4-80GB,74%,40%, 81920 MiB, 77996 MiB,,3103,MiB,52,,217.09,W,,,,,,
06:40.6, NVIDIA A100-SXM4-80GB,74%,40%, 81920 MiB, 77996 MiB,,3103,MiB,52,,213.31,W,,,,,,
06:41.6, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,210.89,W,,,,,,
06:42.6, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,217.34,W,,,,,,
06:43.6, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,203.86,W,,,,,,
06:44.6, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,210.36,W,,,,,,
06:45.6, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,216.02,W,,,,,,
06:46.6, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,222.46,W,,,,,,
06:47.6, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,211.95,W,,,,,,
06:48.6, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,220.83,W,,,,,,
06:49.6, NVIDIA A100-SXM4-80GB,76%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,207.89,W,,,,,,
06:50.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,210.6,W,,,,,,
06:51.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,203.04,W,,,,,,
06:52.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,213.31,W,,,,,,
06:53.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,212.49,W,,,,,,
06:54.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,205.46,W,,,,,,
06:55.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,218.7,W,,,,,,
06:56.7, NVIDIA A100-SXM4-80GB,76%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,220.57,W,,,,,,
06:57.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,210.6,W,,,,,,
06:58.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,216.52,W,,,,,,
06:59.7, NVIDIA A100-SXM4-80GB,71%,38%, 81920 MiB, 77996 MiB,,3103,MiB,52,,217.91,W,,,,,,
07:00.7, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,209.77,W,,,,,,
07:01.7, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,204.64,W,,,,,,
07:02.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,215.73,W,,,,,,
07:03.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,218.98,W,,,,,,
07:04.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,217.62,W,,,,,,
07:05.7, NVIDIA A100-SXM4-80GB,75%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,213.31,W,,,,,,
07:06.7, NVIDIA A100-SXM4-80GB,74%,41%, 81920 MiB, 77996 MiB,,3103,MiB,52,,211.71,W,,,,,,
07:07.7, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,212.78,W,,,,,,
07:08.7, NVIDIA A100-SXM4-80GB,78%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,212.24,W,,,,,,
07:09.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,221.69,W,,,,,,
07:10.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,205.51,W,,,,,,
07:11.8, NVIDIA A100-SXM4-80GB,78%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,215.74,W,,,,,,
07:12.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,211.95,W,,,,,,
07:13.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,223.01,W,,,,,,
07:14.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,221.11,W,,,,,,
07:15.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,210.84,W,,,,,,
07:16.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,212.2,W,,,,,,
07:17.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,216.81,W,,,,,,
07:18.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,215.98,W,,,,,,
07:19.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,208.95,W,,,,,,
07:20.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,218.4,W,,,,,,
07:21.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,220.59,W,,,,,,
07:22.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,214.13,W,,,,,,
07:23.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,224.89,W,,,,,,
07:24.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,218.45,W,,,,,,
07:25.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,213.84,W,,,,,,
07:26.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,212.49,W,,,,,,
07:27.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,220.87,W,,,,,,
07:28.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,204.4,W,,,,,,
07:29.8, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,220.33,W,,,,,,
07:30.8, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,213.56,W,,,,,,
07:31.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,217.62,W,,,,,,
07:32.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,216.02,W,,,,,,
07:33.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,213.84,W,,,,,,
07:34.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,218.16,W,,,,,,
07:35.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,222.75,W,,,,,,
07:36.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,210.36,W,,,,,,
07:37.9, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,217.62,W,,,,,,
07:38.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,211.13,W,,,,,,
07:39.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,209.82,W,,,,,,
07:40.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,208.18,W,,,,,,
07:41.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,226,W,,,,,,
07:42.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,216.55,W,,,,,,
07:43.9, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,213.02,W,,,,,,
07:44.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,219.22,W,,,,,,
07:45.9, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,216.27,W,,,,,,
07:46.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,213.6,W,,,,,,
07:47.9, NVIDIA A100-SXM4-80GB,76%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,217.91,W,,,,,,
07:48.9, NVIDIA A100-SXM4-80GB,77%,42%, 81920 MiB, 77996 MiB,,3103,MiB,52,,224.11,W,,,,,,
