timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
05:27.2, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:28.2, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71,W,,,,,,
05:29.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:30.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:31.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,73.95,W,,,,,,
05:32.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:33.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:34.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:35.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:36.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:37.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:38.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:39.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,72.88,W,,,,,,
05:40.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:41.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71,W,,,,,,
05:42.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:43.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:44.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:45.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:46.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71,W,,,,,,
05:47.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71.81,W,,,,,,
05:48.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71,W,,,,,,
05:49.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71,W,,,,,,
05:50.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71,W,,,,,,
05:51.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.91,W,,,,,,
05:52.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71,W,,,,,,
05:53.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.7,W,,,,,,
05:54.3, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71,W,,,,,,
05:55.4, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,73.12,W,,,,,,
05:56.4, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,71,W,,,,,,
05:57.4, NVIDIA A100-SXM4-80GB,2%,0%, 81920 MiB, 79374 MiB,,1725,MiB,38,,71,W,,,,,,
05:58.4, NVIDIA A100-SXM4-80GB,20%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,80.69,W,,,,,,
05:59.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
