timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
02:23.3, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,52,,257.52,W,,,,,,
02:24.3, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,52,,246.44,W,,,,,,
02:25.3, NVIDIA A100-SXM4-80GB,92%,64%, 81920 MiB, 77034 MiB,,4065,MiB,52,,254.57,W,,,,,,
02:26.3, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,52,,261.01,W,,,,,,
02:27.3, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,52,,240.53,W,,,,,,
02:28.3, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,52,,243.78,W,,,,,,
02:29.3, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,52,,258.06,W,,,,,,
02:30.3, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,53,,237.57,W,,,,,,
02:31.4, NVIDIA A100-SXM4-80GB,92%,64%, 81920 MiB, 77034 MiB,,4065,MiB,53,,252.98,W,,,,,,
02:32.4, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,260.48,W,,,,,,
02:33.4, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,52,,250.22,W,,,,,,
02:34.4, NVIDIA A100-SXM4-80GB,92%,64%, 81920 MiB, 77034 MiB,,4065,MiB,53,,249.44,W,,,,,,
02:35.4, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,260.77,W,,,,,,
02:36.4, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,53,,252.98,W,,,,,,
02:37.4, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,254.81,W,,,,,,
02:38.4, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,244.31,W,,,,,,
02:39.4, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,246.44,W,,,,,,
02:40.4, NVIDIA A100-SXM4-80GB,90%,62%, 81920 MiB, 77034 MiB,,4065,MiB,53,,254.81,W,,,,,,
02:41.4, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,53,,258.88,W,,,,,,
02:42.4, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,53,,238.94,W,,,,,,
02:43.4, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,252.69,W,,,,,,
02:44.4, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,257,W,,,,,,
02:45.4, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,53,,255.94,W,,,,,,
02:46.4, NVIDIA A100-SXM4-80GB,92%,64%, 81920 MiB, 77034 MiB,,4065,MiB,53,,255.94,W,,,,,,
02:47.4, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,53,,259.94,W,,,,,,
02:48.4, NVIDIA A100-SXM4-80GB,54%,37%, 81920 MiB, 77034 MiB,,4065,MiB,52,,227.89,W,,,,,,
02:49.4, NVIDIA A100-SXM4-80GB,85%,59%, 81920 MiB, 77034 MiB,,4065,MiB,53,,258.3,W,,,,,,
02:50.4, NVIDIA A100-SXM4-80GB,76%,52%, 81920 MiB, 77034 MiB,,4065,MiB,51,,89.48,W,,,,,,
02:51.4, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,244.84,W,,,,,,
02:52.5, NVIDIA A100-SXM4-80GB,61%,41%, 81920 MiB, 77034 MiB,,4065,MiB,52,,259.12,W,,,,,,
02:53.5, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,53,,235.69,W,,,,,,
02:54.5, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,53,,259.12,W,,,,,,
02:55.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,253.75,W,,,,,,
02:56.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,237.87,W,,,,,,
02:57.5, NVIDIA A100-SXM4-80GB,94%,65%, 81920 MiB, 77034 MiB,,4065,MiB,53,,262.65,W,,,,,,
02:58.5, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,53,,258.88,W,,,,,,
02:59.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,252.93,W,,,,,,
03:00.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,253.46,W,,,,,,
03:01.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,53,,252.68,W,,,,,,
03:02.5, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,254.52,W,,,,,,
03:03.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,251.57,W,,,,,,
03:04.5, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,261.29,W,,,,,,
03:05.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,252.68,W,,,,,,
03:06.5, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,262.65,W,,,,,,
03:07.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,248.38,W,,,,,,
03:08.5, NVIDIA A100-SXM4-80GB,90%,62%, 81920 MiB, 77034 MiB,,4065,MiB,54,,255.88,W,,,,,,
03:09.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,229.22,W,,,,,,
03:10.5, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,260.18,W,,,,,,
03:11.5, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,257.23,W,,,,,,
03:12.5, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,233.82,W,,,,,,
03:13.5, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,258.3,W,,,,,,
03:14.5, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,234.86,W,,,,,,
03:15.6, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,255.88,W,,,,,,
03:16.6, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,253.22,W,,,,,,
03:17.6, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,259.94,W,,,,,,
03:18.6, NVIDIA A100-SXM4-80GB,94%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,251.33,W,,,,,,
03:19.6, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,256.17,W,,,,,,
03:20.6, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,253.99,W,,,,,,
03:21.6, NVIDIA A100-SXM4-80GB,94%,65%, 81920 MiB, 77034 MiB,,4065,MiB,54,,251.86,W,,,,,,
03:22.6, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,259.94,W,,,,,,
03:23.6, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,248.09,W,,,,,,
03:24.6, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,237.57,W,,,,,,
03:25.6, NVIDIA A100-SXM4-80GB,91%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,228.4,W,,,,,,
03:26.6, NVIDIA A100-SXM4-80GB,92%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,256.17,W,,,,,,
03:27.6, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,54,,254.52,W,,,,,,
03:28.6, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,262.07,W,,,,,,
03:29.6, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,264.25,W,,,,,,
03:30.6, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,247.8,W,,,,,,
03:31.6, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,250.22,W,,,,,,
03:32.6, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,260.48,W,,,,,,
03:33.6, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,233.28,W,,,,,,
03:34.6, NVIDIA A100-SXM4-80GB,92%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,250.22,W,,,,,,
03:35.6, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,260.18,W,,,,,,
03:36.7, NVIDIA A100-SXM4-80GB,91%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,255.64,W,,,,,,
03:37.7, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,259.94,W,,,,,,
03:38.7, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,54,,242.43,W,,,,,,
03:39.7, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,246.73,W,,,,,,
03:40.7, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,263.42,W,,,,,,
03:41.7, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,247.8,W,,,,,,
03:42.7, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,256.41,W,,,,,,
03:43.7, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,260.99,W,,,,,,
03:44.7, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,257.52,W,,,,,,
03:45.7, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,260.77,W,,,,,,
03:46.7, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,236.22,W,,,,,,
03:47.7, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,54,,244.31,W,,,,,,
03:48.7, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,257.53,W,,,,,,
03:49.7, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,249.44,W,,,,,,
03:50.7, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,54,,236.24,W,,,,,,
03:51.7, NVIDIA A100-SXM4-80GB,91%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,249.98,W,,,,,,
03:52.7, NVIDIA A100-SXM4-80GB,92%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,259.41,W,,,,,,
03:53.7, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,248.33,W,,,,,,
03:54.8, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,250.8,W,,,,,,
03:55.8, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,255.88,W,,,,,,
03:56.8, NVIDIA A100-SXM4-80GB,90%,61%, 81920 MiB, 77034 MiB,,4065,MiB,54,,257.52,W,,,,,,
03:57.8, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,254.28,W,,,,,,
03:58.8, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,54,,252.4,W,,,,,,
03:59.8, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,259.94,W,,,,,,
04:00.8, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,247.56,W,,,,,,
04:01.8, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,256.41,W,,,,,,
04:02.8, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,237.59,W,,,,,,
04:03.8, NVIDIA A100-SXM4-80GB,90%,61%, 81920 MiB, 77034 MiB,,4065,MiB,54,,253.99,W,,,,,,
04:04.8, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,259.94,W,,,,,,
04:05.8, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,253.75,W,,,,,,
04:06.8, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,258.3,W,,,,,,
04:07.8, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,249.15,W,,,,,,
04:08.8, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,259.65,W,,,,,,
04:09.8, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,242.96,W,,,,,,
04:10.8, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,254.52,W,,,,,,
04:11.8, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,259.94,W,,,,,,
04:12.8, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,248.04,W,,,,,,
04:13.8, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,55,,257.76,W,,,,,,
04:14.8, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,241.36,W,,,,,,
04:15.8, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,259.41,W,,,,,,
04:16.8, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,247.02,W,,,,,,
04:17.9, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,251.04,W,,,,,,
04:18.9, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,55,,259.65,W,,,,,,
04:19.9, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,257.52,W,,,,,,
04:20.9, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,257.52,W,,,,,,
04:21.9, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,249.98,W,,,,,,
04:22.9, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,260.77,W,,,,,,
04:23.9, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,55,,234.59,W,,,,,,
04:24.9, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,254.52,W,,,,,,
04:25.9, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,55,,263.42,W,,,,,,
04:26.9, NVIDIA A100-SXM4-80GB,93%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,255.1,W,,,,,,
04:27.9, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,55,,260.17,W,,,,,,
04:28.9, NVIDIA A100-SXM4-80GB,92%,64%, 81920 MiB, 77034 MiB,,4065,MiB,55,,254.52,W,,,,,,
04:29.9, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,261.54,W,,,,,,
04:30.9, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,55,,235.15,W,,,,,,
04:31.9, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,55,,247.56,W,,,,,,
04:32.9, NVIDIA A100-SXM4-80GB,93%,64%, 81920 MiB, 77034 MiB,,4065,MiB,54,,249.69,W,,,,,,
04:33.9, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,55,,259.94,W,,,,,,
04:34.9, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,256.99,W,,,,,,
04:35.9, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,251.04,W,,,,,,
04:36.9, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,256.17,W,,,,,,
04:37.9, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,54,,257.52,W,,,,,,
04:39.0, NVIDIA A100-SXM4-80GB,92%,62%, 81920 MiB, 77034 MiB,,4065,MiB,54,,260.18,W,,,,,,
04:40.0, NVIDIA A100-SXM4-80GB,92%,63%, 81920 MiB, 77034 MiB,,4065,MiB,54,,234.62,W,,,,,,
04:41.0, NVIDIA A100-SXM4-80GB,92%,64%, 81920 MiB, 77034 MiB,,4065,MiB,55,,250.22,W,,,,,,
