timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
06:37.1, NVIDIA A100-SXM4-80GB,100%,84%, 81920 MiB, 58766 MiB,,22333,MiB,55,,296.06,W,,,,,,
06:38.1, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,55,,300.35,W,,,,,,
06:39.1, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,55,,305.99,W,,,,,,
06:40.1, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,55,,210.4,W,,,,,,
06:41.1, NVIDIA A100-SXM4-80GB,97%,70%, 81920 MiB, 58766 MiB,,22333,MiB,55,,255.04,W,,,,,,
06:42.1, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,55,,287.58,W,,,,,,
06:43.1, NVIDIA A100-SXM4-80GB,100%,85%, 81920 MiB, 58766 MiB,,22333,MiB,55,,287.48,W,,,,,,
06:44.1, NVIDIA A100-SXM4-80GB,100%,77%, 81920 MiB, 58766 MiB,,22333,MiB,56,,312.16,W,,,,,,
06:45.1, NVIDIA A100-SXM4-80GB,100%,88%, 81920 MiB, 58766 MiB,,22333,MiB,56,,306.11,W,,,,,,
06:46.1, NVIDIA A100-SXM4-80GB,100%,72%, 81920 MiB, 58766 MiB,,22333,MiB,56,,291.87,W,,,,,,
06:47.2, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,56,,288.1,W,,,,,,
06:48.2, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,56,,289.99,W,,,,,,
06:49.2, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,56,,288.63,W,,,,,,
06:50.2, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,56,,290.76,W,,,,,,
06:51.2, NVIDIA A100-SXM4-80GB,99%,72%, 81920 MiB, 58766 MiB,,22333,MiB,56,,315.15,W,,,,,,
06:52.2, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,56,,300.7,W,,,,,,
06:53.2, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,56,,237.59,W,,,,,,
06:54.2, NVIDIA A100-SXM4-80GB,99%,72%, 81920 MiB, 58766 MiB,,22333,MiB,56,,262.81,W,,,,,,
06:55.2, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,56,,284.58,W,,,,,,
06:56.2, NVIDIA A100-SXM4-80GB,100%,75%, 81920 MiB, 58766 MiB,,22333,MiB,56,,286.22,W,,,,,,
06:57.2, NVIDIA A100-SXM4-80GB,100%,80%, 81920 MiB, 58766 MiB,,22333,MiB,56,,319.97,W,,,,,,
06:58.2, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,57,,304.86,W,,,,,,
06:59.2, NVIDIA A100-SXM4-80GB,100%,84%, 81920 MiB, 58766 MiB,,22333,MiB,57,,233,W,,,,,,
07:00.2, NVIDIA A100-SXM4-80GB,99%,72%, 81920 MiB, 58766 MiB,,22333,MiB,56,,273.54,W,,,,,,
07:01.2, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,56,,273.26,W,,,,,,
07:02.2, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,56,,272.22,W,,,,,,
07:03.2, NVIDIA A100-SXM4-80GB,100%,76%, 81920 MiB, 58766 MiB,,22333,MiB,57,,285.2,W,,,,,,
07:04.2, NVIDIA A100-SXM4-80GB,100%,88%, 81920 MiB, 58766 MiB,,22333,MiB,57,,303.34,W,,,,,,
07:05.2, NVIDIA A100-SXM4-80GB,100%,85%, 81920 MiB, 58766 MiB,,22333,MiB,57,,294.52,W,,,,,,
07:06.3, NVIDIA A100-SXM4-80GB,99%,80%, 81920 MiB, 58766 MiB,,22333,MiB,57,,301.81,W,,,,,,
07:07.3, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,56,,302.05,W,,,,,,
07:08.3, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,57,,296.06,W,,,,,,
07:09.3, NVIDIA A100-SXM4-80GB,97%,74%, 81920 MiB, 58766 MiB,,22333,MiB,57,,303.58,W,,,,,,
07:10.3, NVIDIA A100-SXM4-80GB,100%,88%, 81920 MiB, 58766 MiB,,22333,MiB,57,,302.76,W,,,,,,
07:11.3, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,57,,305.82,W,,,,,,
