timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
02:48.8, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,37,,70.62,W,,,,,,
02:49.8, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.62,W,,,,,,
02:50.8, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,72.51,W,,,,,,
02:51.8, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,38,,70.62,W,,,,,,
02:52.8, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 80492 MiB,,607,MiB,37,,70.62,W,,,,,,
02:53.8, NVIDIA A100-SXM4-80GB,23%,0%, 81920 MiB, 79440 MiB,,1659,MiB,38,,70.62,W,,,,,,
02:54.8, NVIDIA A100-SXM4-80GB,3%,0%, 81920 MiB, 78682 MiB,,2417,MiB,38,,70.62,W,,,,,,
02:55.8, NVIDIA A100-SXM4-80GB,37%,9%, 81920 MiB, 77394 MiB,,3705,MiB,39,,110.53,W,,,,,,
02:56.8, NVIDIA A100-SXM4-80GB,38%,9%, 81920 MiB, 77394 MiB,,3705,MiB,40,,107.33,W,,,,,,
02:57.8, NVIDIA A100-SXM4-80GB,38%,9%, 81920 MiB, 77394 MiB,,3705,MiB,40,,110.29,W,,,,,,
02:58.9, NVIDIA A100-SXM4-80GB,38%,9%, 81920 MiB, 77394 MiB,,3705,MiB,40,,109.63,W,,,,,,
02:59.9, NVIDIA A100-SXM4-80GB,38%,9%, 81920 MiB, 77394 MiB,,3705,MiB,40,,111.11,W,,,,,,
03:00.9, NVIDIA A100-SXM4-80GB,38%,9%, 81920 MiB, 77394 MiB,,3705,MiB,40,,108.69,W,,,,,,
03:01.9, NVIDIA A100-SXM4-80GB,9%,2%, 81920 MiB, 77390 MiB,,3709,MiB,39,,70.62,W,,,,,,
03:02.9, NVIDIA A100-SXM4-80GB,16%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,79.53,W,,,,,,
03:03.9, NVIDIA A100-SXM4-80GB,22%,5%, 81920 MiB, 77374 MiB,,3725,MiB,39,,82.77,W,,,,,,
03:04.9, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,103.26,W,,,,,,
03:05.9, NVIDIA A100-SXM4-80GB,15%,3%, 81920 MiB, 77374 MiB,,3725,MiB,39,,79.82,W,,,,,,
03:06.9, NVIDIA A100-SXM4-80GB,14%,3%, 81920 MiB, 77374 MiB,,3725,MiB,39,,90.33,W,,,,,,
03:07.9, NVIDIA A100-SXM4-80GB,14%,3%, 81920 MiB, 77374 MiB,,3725,MiB,39,,78.62,W,,,,,,
03:08.9, NVIDIA A100-SXM4-80GB,14%,3%, 81920 MiB, 77374 MiB,,3725,MiB,39,,95.47,W,,,,,,
03:09.9, NVIDIA A100-SXM4-80GB,16%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,81.71,W,,,,,,
03:10.9, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,83.84,W,,,,,,
03:11.9, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,82.48,W,,,,,,
03:12.9, NVIDIA A100-SXM4-80GB,22%,5%, 81920 MiB, 77374 MiB,,3725,MiB,39,,86.02,W,,,,,,
03:13.9, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,83.6,W,,,,,,
03:14.9, NVIDIA A100-SXM4-80GB,13%,3%, 81920 MiB, 77374 MiB,,3725,MiB,39,,78.71,W,,,,,,
03:15.9, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,84.38,W,,,,,,
03:16.9, NVIDIA A100-SXM4-80GB,11%,2%, 81920 MiB, 77374 MiB,,3725,MiB,39,,79.29,W,,,,,,
03:18.0, NVIDIA A100-SXM4-80GB,16%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,83.07,W,,,,,,
03:19.0, NVIDIA A100-SXM4-80GB,17%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,81.18,W,,,,,,
03:20.0, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 77374 MiB,,3725,MiB,39,,84.14,W,,,,,,
03:21.0, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,84.67,W,,,,,,
03:22.0, NVIDIA A100-SXM4-80GB,22%,5%, 81920 MiB, 77374 MiB,,3725,MiB,39,,83.31,W,,,,,,
03:23.0, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,83.84,W,,,,,,
03:24.0, NVIDIA A100-SXM4-80GB,22%,5%, 81920 MiB, 77374 MiB,,3725,MiB,39,,97.06,W,,,,,,
03:25.0, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,84.14,W,,,,,,
03:26.0, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,84.67,W,,,,,,
03:27.0, NVIDIA A100-SXM4-80GB,22%,5%, 81920 MiB, 77374 MiB,,3725,MiB,39,,90.57,W,,,,,,
03:28.0, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,84.14,W,,,,,,
03:29.0, NVIDIA A100-SXM4-80GB,20%,5%, 81920 MiB, 77374 MiB,,3725,MiB,39,,104.09,W,,,,,,
03:30.0, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,84.38,W,,,,,,
03:31.0, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 77374 MiB,,3725,MiB,39,,103.02,W,,,,,,
03:32.0, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,84.14,W,,,,,,
03:33.0, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,83.84,W,,,,,,
03:34.0, NVIDIA A100-SXM4-80GB,13%,3%, 81920 MiB, 77374 MiB,,3725,MiB,39,,79.53,W,,,,,,
03:35.0, NVIDIA A100-SXM4-80GB,12%,3%, 81920 MiB, 77374 MiB,,3725,MiB,39,,79.82,W,,,,,,
03:36.0, NVIDIA A100-SXM4-80GB,14%,3%, 81920 MiB, 77374 MiB,,3725,MiB,39,,80.35,W,,,,,,
03:37.0, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,86.26,W,,,,,,
03:38.0, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,82.87,W,,,,,,
03:39.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,82.77,W,,,,,,
03:40.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,101.14,W,,,,,,
03:41.1, NVIDIA A100-SXM4-80GB,17%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,103.97,W,,,,,,
03:42.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,84.14,W,,,,,,
03:43.1, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,82.77,W,,,,,,
03:44.1, NVIDIA A100-SXM4-80GB,20%,5%, 81920 MiB, 77374 MiB,,3725,MiB,39,,103.02,W,,,,,,
03:45.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 77374 MiB,,3725,MiB,39,,83.6,W,,,,,,
03:46.1, NVIDIA A100-SXM4-80GB,2%,0%, 81920 MiB, 77342 MiB,,3757,MiB,39,,70.09,W,,,,,,
03:47.1, NVIDIA A100-SXM4-80GB,1%,0%, 81920 MiB, 76756 MiB,,4343,MiB,38,,70.38,W,,,,,,
03:48.1, NVIDIA A100-SXM4-80GB,27%,1%, 81920 MiB, 76756 MiB,,4343,MiB,39,,77.73,W,,,,,,
03:49.1, NVIDIA A100-SXM4-80GB,2%,0%, 81920 MiB, 76756 MiB,,4343,MiB,38,,74.93,W,,,,,,
03:50.1, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.48,W,,,,,,
03:51.1, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.84,W,,,,,,
03:52.1, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,103.02,W,,,,,,
03:53.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.97,W,,,,,,
03:54.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.24,W,,,,,,
03:55.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.07,W,,,,,,
03:56.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,87.62,W,,,,,,
03:57.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.6,W,,,,,,
03:58.1, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.6,W,,,,,,
03:59.1, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,102.2,W,,,,,,
04:00.1, NVIDIA A100-SXM4-80GB,20%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,84.91,W,,,,,,
04:01.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.48,W,,,,,,
04:02.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,81.96,W,,,,,,
04:03.2, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.77,W,,,,,,
04:04.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.97,W,,,,,,
04:05.2, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,92.76,W,,,,,,
04:06.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.31,W,,,,,,
04:07.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.31,W,,,,,,
04:08.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.24,W,,,,,,
04:09.2, NVIDIA A100-SXM4-80GB,21%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.48,W,,,,,,
04:10.2, NVIDIA A100-SXM4-80GB,20%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,102.44,W,,,,,,
04:11.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,86.8,W,,,,,,
04:12.2, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.6,W,,,,,,
04:13.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.77,W,,,,,,
04:14.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.48,W,,,,,,
04:15.2, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.48,W,,,,,,
04:16.2, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,103.02,W,,,,,,
04:17.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,85.73,W,,,,,,
04:18.2, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.77,W,,,,,,
04:19.2, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,84.67,W,,,,,,
04:20.3, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.31,W,,,,,,
04:21.3, NVIDIA A100-SXM4-80GB,20%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,100.43,W,,,,,,
04:22.3, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,84.67,W,,,,,,
04:23.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.31,W,,,,,,
04:24.3, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.77,W,,,,,,
04:25.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.77,W,,,,,,
04:26.3, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.84,W,,,,,,
04:27.3, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,84.14,W,,,,,,
04:28.3, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.6,W,,,,,,
04:29.3, NVIDIA A100-SXM4-80GB,22%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,104.62,W,,,,,,
04:30.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.77,W,,,,,,
04:31.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.84,W,,,,,,
04:32.3, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.6,W,,,,,,
04:33.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,90.33,W,,,,,,
04:34.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,85.49,W,,,,,,
04:35.3, NVIDIA A100-SXM4-80GB,22%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.31,W,,,,,,
04:36.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.6,W,,,,,,
04:37.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.17,W,,,,,,
04:38.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,104.33,W,,,,,,
04:39.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,82.24,W,,,,,,
04:40.3, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,83.31,W,,,,,,
04:41.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,84.38,W,,,,,,
04:42.4, NVIDIA A100-SXM4-80GB,22%,5%, 81920 MiB, 76756 MiB,,4343,MiB,39,,106.22,W,,,,,,
04:43.4, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,84.91,W,,,,,,
04:44.4, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 76756 MiB,,4343,MiB,39,,84.91,W,,,,,,
