timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
33:12.6, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,43,,127.38,W,,,,,,
33:13.6, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,43,,126.85,W,,,,,,
33:14.6, NVIDIA A100-SXM4-80GB,42%,27%, 81920 MiB, 72332 MiB,,8767,MiB,44,,143.3,W,,,,,,
33:15.6, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,43,,122.84,W,,,,,,
33:16.6, NVIDIA A100-SXM4-80GB,33%,20%, 81920 MiB, 72332 MiB,,8767,MiB,44,,109.76,W,,,,,,
33:17.6, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,119.31,W,,,,,,
33:18.6, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,142.24,W,,,,,,
33:19.6, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,267.11,W,,,,,,
33:20.6, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,130.53,W,,,,,,
33:21.6, NVIDIA A100-SXM4-80GB,37%,23%, 81920 MiB, 72332 MiB,,8767,MiB,44,,152.73,W,,,,,,
33:22.6, NVIDIA A100-SXM4-80GB,40%,23%, 81920 MiB, 72332 MiB,,8767,MiB,44,,152.55,W,,,,,,
33:23.6, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,127.92,W,,,,,,
33:24.6, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,129.8,W,,,,,,
33:25.7, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,154.68,W,,,,,,
33:26.7, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,44,,123.61,W,,,,,,
33:27.7, NVIDIA A100-SXM4-80GB,34%,20%, 81920 MiB, 72332 MiB,,8767,MiB,44,,122.84,W,,,,,,
33:28.7, NVIDIA A100-SXM4-80GB,43%,25%, 81920 MiB, 72332 MiB,,8767,MiB,44,,122.84,W,,,,,,
33:29.7, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,164.3,W,,,,,,
33:30.7, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,213.39,W,,,,,,
33:31.7, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,159.7,W,,,,,,
33:32.7, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,128.2,W,,,,,,
33:33.7, NVIDIA A100-SXM4-80GB,34%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,271.37,W,,,,,,
33:34.7, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,128.06,W,,,,,,
33:35.7, NVIDIA A100-SXM4-80GB,39%,25%, 81920 MiB, 72332 MiB,,8767,MiB,44,,120.95,W,,,,,,
33:36.7, NVIDIA A100-SXM4-80GB,40%,23%, 81920 MiB, 72332 MiB,,8767,MiB,45,,156.51,W,,,,,,
33:37.7, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,122.15,W,,,,,,
33:38.7, NVIDIA A100-SXM4-80GB,33%,20%, 81920 MiB, 72332 MiB,,8767,MiB,44,,141.65,W,,,,,,
33:39.7, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,129.8,W,,,,,,
33:40.7, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,148.14,W,,,,,,
33:41.7, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,134.11,W,,,,,,
33:42.7, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,151.2,W,,,,,,
33:43.7, NVIDIA A100-SXM4-80GB,42%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,122.01,W,,,,,,
33:44.7, NVIDIA A100-SXM4-80GB,34%,20%, 81920 MiB, 72332 MiB,,8767,MiB,44,,130.38,W,,,,,,
33:45.7, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,123.37,W,,,,,,
33:46.7, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,134.11,W,,,,,,
33:47.7, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,272.73,W,,,,,,
33:48.7, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,127.92,W,,,,,,
33:49.8, NVIDIA A100-SXM4-80GB,38%,24%, 81920 MiB, 72332 MiB,,8767,MiB,44,,148.43,W,,,,,,
33:50.8, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,133.49,W,,,,,,
33:51.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,152.44,W,,,,,,
33:52.8, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,124.43,W,,,,,,
33:53.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,138.17,W,,,,,,
33:54.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,121.72,W,,,,,,
33:55.8, NVIDIA A100-SXM4-80GB,36%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,231.1,W,,,,,,
33:56.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,131.69,W,,,,,,
33:57.8, NVIDIA A100-SXM4-80GB,34%,20%, 81920 MiB, 72332 MiB,,8767,MiB,44,,135.75,W,,,,,,
33:58.8, NVIDIA A100-SXM4-80GB,48%,24%, 81920 MiB, 72332 MiB,,8767,MiB,45,,131.98,W,,,,,,
33:59.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,142.48,W,,,,,,
34:00.8, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,126.03,W,,,,,,
34:01.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,120.12,W,,,,,,
34:02.8, NVIDIA A100-SXM4-80GB,43%,25%, 81920 MiB, 72332 MiB,,8767,MiB,44,,129.35,W,,,,,,
34:03.8, NVIDIA A100-SXM4-80GB,34%,20%, 81920 MiB, 72332 MiB,,8767,MiB,44,,119.56,W,,,,,,
34:04.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,197.27,W,,,,,,
34:05.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,119.84,W,,,,,,
34:06.8, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,133.64,W,,,,,,
34:07.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,260.08,W,,,,,,
34:08.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,146.37,W,,,,,,
34:09.8, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,128.05,W,,,,,,
34:10.8, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,255.2,W,,,,,,
34:11.9, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,126.32,W,,,,,,
34:12.9, NVIDIA A100-SXM4-80GB,35%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,120.95,W,,,,,,
34:13.9, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,210.97,W,,,,,,
34:14.9, NVIDIA A100-SXM4-80GB,42%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,126.17,W,,,,,,
34:15.9, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,122.93,W,,,,,,
34:16.9, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,218.49,W,,,,,,
34:17.9, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,130.08,W,,,,,,
34:18.9, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,125.26,W,,,,,,
34:19.9, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,229.75,W,,,,,,
34:20.9, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,157.38,W,,,,,,
34:21.9, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,127.38,W,,,,,,
34:22.9, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,275.34,W,,,,,,
34:23.9, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,138.54,W,,,,,,
34:24.9, NVIDIA A100-SXM4-80GB,34%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,123.22,W,,,,,,
34:25.9, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,172.79,W,,,,,,
34:26.9, NVIDIA A100-SXM4-80GB,38%,24%, 81920 MiB, 72332 MiB,,8767,MiB,45,,120.38,W,,,,,,
34:27.9, NVIDIA A100-SXM4-80GB,42%,24%, 81920 MiB, 72332 MiB,,8767,MiB,45,,135.97,W,,,,,,
34:28.9, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,163.67,W,,,,,,
34:29.9, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,127.76,W,,,,,,
34:30.9, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,131.54,W,,,,,,
34:31.9, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,120.81,W,,,,,,
34:32.9, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,139.44,W,,,,,,
34:34.0, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,272.97,W,,,,,,
34:35.0, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,128.34,W,,,,,,
34:36.0, NVIDIA A100-SXM4-80GB,40%,23%, 81920 MiB, 72332 MiB,,8767,MiB,46,,149.56,W,,,,,,
34:37.0, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,127.38,W,,,,,,
34:38.0, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,131.96,W,,,,,,
34:39.0, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,46,,126.46,W,,,,,,
34:40.0, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,135.43,W,,,,,,
34:41.0, NVIDIA A100-SXM4-80GB,34%,20%, 81920 MiB, 72332 MiB,,8767,MiB,45,,121.05,W,,,,,,
34:42.0, NVIDIA A100-SXM4-80GB,43%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,192.68,W,,,,,,
34:43.0, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,148.08,W,,,,,,
34:44.0, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,128.19,W,,,,,,
34:45.0, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,195.38,W,,,,,,
34:46.0, NVIDIA A100-SXM4-80GB,41%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,121.87,W,,,,,,
34:47.0, NVIDIA A100-SXM4-80GB,40%,23%, 81920 MiB, 72332 MiB,,8767,MiB,45,,141.08,W,,,,,,
34:48.0, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,125.88,W,,,,,,
34:49.0, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,128.34,W,,,,,,
34:50.0, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,46,,119.31,W,,,,,,
34:51.0, NVIDIA A100-SXM4-80GB,43%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,125.11,W,,,,,,
34:52.0, NVIDIA A100-SXM4-80GB,34%,20%, 81920 MiB, 72332 MiB,,8767,MiB,44,,159.62,W,,,,,,
34:53.0, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,236.47,W,,,,,,
34:54.0, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,137.72,W,,,,,,
34:55.1, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,44,,119.69,W,,,,,,
34:56.1, NVIDIA A100-SXM4-80GB,43%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,148.85,W,,,,,,
34:57.1, NVIDIA A100-SXM4-80GB,37%,23%, 81920 MiB, 72332 MiB,,8767,MiB,45,,156.15,W,,,,,,
34:58.1, NVIDIA A100-SXM4-80GB,40%,23%, 81920 MiB, 72332 MiB,,8767,MiB,44,,142.15,W,,,,,,
34:59.1, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,125.35,W,,,,,,
35:00.1, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,132.89,W,,,,,,
35:01.1, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,46,,118.77,W,,,,,,
35:02.1, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,142.15,W,,,,,,
35:03.1, NVIDIA A100-SXM4-80GB,37%,23%, 81920 MiB, 72332 MiB,,8767,MiB,45,,120.81,W,,,,,,
35:04.1, NVIDIA A100-SXM4-80GB,32%,18%, 81920 MiB, 72332 MiB,,8767,MiB,44,,121.2,W,,,,,,
35:05.1, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,225.48,W,,,,,,
35:06.1, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,128.34,W,,,,,,
35:07.1, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,44,,142.31,W,,,,,,
35:08.1, NVIDIA A100-SXM4-80GB,33%,18%, 81920 MiB, 72332 MiB,,8767,MiB,44,,116.75,W,,,,,,
35:09.1, NVIDIA A100-SXM4-80GB,44%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,261.14,W,,,,,,
35:10.1, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,157.74,W,,,,,,
35:11.1, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,153.44,W,,,,,,
35:12.1, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,46,,117.83,W,,,,,,
35:13.1, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,124.82,W,,,,,,
35:14.1, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,122.54,W,,,,,,
35:15.2, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,46,,121.97,W,,,,,,
35:16.2, NVIDIA A100-SXM4-80GB,33%,20%, 81920 MiB, 72332 MiB,,8767,MiB,45,,139.44,W,,,,,,
35:17.2, NVIDIA A100-SXM4-80GB,38%,22%, 81920 MiB, 72332 MiB,,8767,MiB,44,,118.63,W,,,,,,
35:18.2, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,122.69,W,,,,,,
35:19.2, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,245.87,W,,,,,,
35:20.2, NVIDIA A100-SXM4-80GB,33%,20%, 81920 MiB, 72332 MiB,,8767,MiB,45,,123.32,W,,,,,,
35:21.2, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,123.37,W,,,,,,
35:22.2, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,44,,131.01,W,,,,,,
35:23.2, NVIDIA A100-SXM4-80GB,39%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,150.67,W,,,,,,
35:24.2, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,131.16,W,,,,,,
35:25.2, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,138.99,W,,,,,,
35:26.2, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,46,,189.98,W,,,,,,
35:27.2, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,123.76,W,,,,,,
35:28.2, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,120.52,W,,,,,,
35:29.2, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,46,,120.52,W,,,,,,
35:30.2, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,166.13,W,,,,,,
35:31.2, NVIDIA A100-SXM4-80GB,38%,24%, 81920 MiB, 72332 MiB,,8767,MiB,45,,154.79,W,,,,,,
35:32.2, NVIDIA A100-SXM4-80GB,33%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,126.99,W,,,,,,
35:33.2, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,225.19,W,,,,,,
35:34.3, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,141.32,W,,,,,,
35:35.3, NVIDIA A100-SXM4-80GB,33%,20%, 81920 MiB, 72332 MiB,,8767,MiB,45,,141.98,W,,,,,,
35:36.3, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,46,,115.4,W,,,,,,
35:37.3, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,141.08,W,,,,,,
35:38.3, NVIDIA A100-SXM4-80GB,40%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,119.69,W,,,,,,
35:39.3, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,118.39,W,,,,,,
35:40.3, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,236.49,W,,,,,,
35:41.3, NVIDIA A100-SXM4-80GB,42%,27%, 81920 MiB, 72332 MiB,,8767,MiB,45,,137.8,W,,,,,,
35:42.3, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,126.03,W,,,,,,
35:43.3, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,237.29,W,,,,,,
35:44.3, NVIDIA A100-SXM4-80GB,41%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,120.81,W,,,,,,
35:45.3, NVIDIA A100-SXM4-80GB,32%,19%, 81920 MiB, 72332 MiB,,8767,MiB,45,,121.97,W,,,,,,
35:46.3, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,46,,119.98,W,,,,,,
35:47.3, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,142.6,W,,,,,,
35:48.3, NVIDIA A100-SXM4-80GB,40%,23%, 81920 MiB, 72332 MiB,,8767,MiB,45,,141.61,W,,,,,,
35:49.3, NVIDIA A100-SXM4-80GB,42%,25%, 81920 MiB, 72332 MiB,,8767,MiB,45,,143.5,W,,,,,,
35:50.3, NVIDIA A100-SXM4-80GB,41%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,149.79,W,,,,,,
35:51.3, NVIDIA A100-SXM4-80GB,43%,26%, 81920 MiB, 72332 MiB,,8767,MiB,45,,124.29,W,,,,,,
