timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
02:10.0, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78620 MiB,,2479,MiB,39,,87.19,W,,,,,,
02:11.0, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78620 MiB,,2479,MiB,39,,83.7,W,,,,,,
02:12.0, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,39,,90.97,W,,,,,,
02:13.0, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78620 MiB,,2479,MiB,39,,86.12,W,,,,,,
02:14.0, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,39,,83.84,W,,,,,,
02:15.0, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,39,,85.83,W,,,,,,
02:16.0, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78620 MiB,,2479,MiB,39,,115.96,W,,,,,,
02:17.0, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78620 MiB,,2479,MiB,39,,83.84,W,,,,,,
02:18.0, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,39,,93.68,W,,,,,,
02:19.1, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78620 MiB,,2479,MiB,39,,87.72,W,,,,,,
02:20.1, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78620 MiB,,2479,MiB,39,,85.59,W,,,,,,
02:21.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,39,,84.23,W,,,,,,
02:22.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,39,,84.23,W,,,,,,
02:23.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,39,,92.04,W,,,,,,
02:24.1, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78620 MiB,,2479,MiB,39,,104.33,W,,,,,,
02:25.1, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78620 MiB,,2479,MiB,40,,85.59,W,,,,,,
02:26.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,40,,93.15,W,,,,,,
02:27.1, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78620 MiB,,2479,MiB,39,,87.09,W,,,,,,
02:28.1, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78620 MiB,,2479,MiB,39,,84.38,W,,,,,,
02:29.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,39,,83.41,W,,,,,,
02:30.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,39,,92.46,W,,,,,,
02:31.1, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78620 MiB,,2479,MiB,39,,88.15,W,,,,,,
02:32.1, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78620 MiB,,2479,MiB,40,,95.29,W,,,,,,
02:33.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,40,,85.83,W,,,,,,
02:34.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,40,,89.51,W,,,,,,
02:35.1, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78620 MiB,,2479,MiB,39,,87.09,W,,,,,,
02:36.1, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78620 MiB,,2479,MiB,39,,84.47,W,,,,,,
02:37.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,40,,84.47,W,,,,,,
02:38.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,40,,83.41,W,,,,,,
02:39.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,40,,90.97,W,,,,,,
02:40.1, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78620 MiB,,2479,MiB,40,,122.68,W,,,,,,
02:41.1, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78620 MiB,,2479,MiB,40,,86.02,W,,,,,,
02:42.2, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78620 MiB,,2479,MiB,40,,83.7,W,,,,,,
02:43.2, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78620 MiB,,2479,MiB,40,,91.15,W,,,,,,
02:44.2, NVIDIA A100-SXM4-80GB,4%,0%, 81920 MiB, 78284 MiB,,2815,MiB,39,,75.84,W,,,,,,
02:45.2, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,39,,87.48,W,,,,,,
02:46.2, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,85.83,W,,,,,,
02:47.2, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.76,W,,,,,,
02:48.2, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,91.15,W,,,,,,
02:49.2, NVIDIA A100-SXM4-80GB,11%,4%, 81920 MiB, 78188 MiB,,2911,MiB,39,,76.31,W,,,,,,
02:50.2, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.94,W,,,,,,
02:51.2, NVIDIA A100-SXM4-80GB,20%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.23,W,,,,,,
02:52.2, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,93.82,W,,,,,,
02:53.2, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,86.56,W,,,,,,
02:54.2, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.7,W,,,,,,
02:55.2, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,95.47,W,,,,,,
02:56.2, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,91.15,W,,,,,,
02:57.2, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,90.86,W,,,,,,
02:58.2, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,110,W,,,,,,
02:59.2, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.76,W,,,,,,
03:00.2, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.38,W,,,,,,
03:01.2, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.38,W,,,,,,
03:02.2, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.84,W,,,,,,
03:03.2, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,85.49,W,,,,,,
03:04.3, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,89.51,W,,,,,,
03:05.3, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.23,W,,,,,,
03:06.3, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.14,W,,,,,,
03:07.3, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.76,W,,,,,,
03:08.3, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.19,W,,,,,,
03:09.3, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,89.37,W,,,,,,
03:10.3, NVIDIA A100-SXM4-80GB,20%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,109.46,W,,,,,,
03:11.3, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,86.02,W,,,,,,
03:12.3, NVIDIA A100-SXM4-80GB,18%,4%, 81920 MiB, 78188 MiB,,2911,MiB,40,,85,W,,,,,,
03:13.3, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,89.51,W,,,,,,
03:14.3, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,88.15,W,,,,,,
03:15.3, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.84,W,,,,,,
03:16.3, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,85.29,W,,,,,,
03:17.3, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.91,W,,,,,,
03:18.3, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,93.04,W,,,,,,
03:19.3, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,86.8,W,,,,,,
03:20.3, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,97.06,W,,,,,,
03:21.3, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 78188 MiB,,2911,MiB,40,,94.93,W,,,,,,
03:22.3, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.7,W,,,,,,
03:23.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.23,W,,,,,,
03:24.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.14,W,,,,,,
03:25.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.91,W,,,,,,
03:26.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.91,W,,,,,,
03:27.4, NVIDIA A100-SXM4-80GB,20%,4%, 81920 MiB, 78188 MiB,,2911,MiB,40,,96,W,,,,,,
03:28.4, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.84,W,,,,,,
03:29.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.84,W,,,,,,
03:30.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.38,W,,,,,,
03:31.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,91.26,W,,,,,,
03:32.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.84,W,,,,,,
03:33.4, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.14,W,,,,,,
03:34.4, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,86.8,W,,,,,,
03:35.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.47,W,,,,,,
03:36.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,85.59,W,,,,,,
03:37.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,98.42,W,,,,,,
03:38.4, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.38,W,,,,,,
03:39.4, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.67,W,,,,,,
03:40.4, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.76,W,,,,,,
03:41.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.38,W,,,,,,
03:42.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,86.56,W,,,,,,
03:43.4, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,90.97,W,,,,,,
03:44.5, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.14,W,,,,,,
03:45.5, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.84,W,,,,,,
03:46.5, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,95.04,W,,,,,,
03:47.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,88.98,W,,,,,,
03:48.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.72,W,,,,,,
03:49.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,88.68,W,,,,,,
03:50.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,97.89,W,,,,,,
03:51.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,41,,87.09,W,,,,,,
03:52.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,86.36,W,,,,,,
03:53.5, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.62,W,,,,,,
03:54.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,96.24,W,,,,,,
03:55.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,143.54,W,,,,,,
03:56.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,41,,88.68,W,,,,,,
03:57.5, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,88.15,W,,,,,,
03:58.5, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,91.4,W,,,,,,
03:59.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,91.51,W,,,,,,
04:00.5, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,92.22,W,,,,,,
04:01.5, NVIDIA A100-SXM4-80GB,20%,5%, 81920 MiB, 78188 MiB,,2911,MiB,41,,83.7,W,,,,,,
04:02.5, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.47,W,,,,,,
04:03.5, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,85.73,W,,,,,,
04:04.6, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,88.54,W,,,,,,
04:05.6, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.09,W,,,,,,
04:06.6, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,101.38,W,,,,,,
04:07.6, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,41,,84.91,W,,,,,,
04:08.6, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.76,W,,,,,,
04:09.6, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.38,W,,,,,,
04:10.6, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.38,W,,,,,,
04:11.6, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,85.19,W,,,,,,
04:12.6, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,118.67,W,,,,,,
04:13.6, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.23,W,,,,,,
04:14.6, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.47,W,,,,,,
04:15.6, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,85.19,W,,,,,,
04:16.6, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.19,W,,,,,,
04:17.6, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,103.56,W,,,,,,
04:18.6, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,85.73,W,,,,,,
04:19.6, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.62,W,,,,,,
04:20.6, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.09,W,,,,,,
04:21.6, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,88.01,W,,,,,,
04:22.6, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.91,W,,,,,,
04:23.6, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,107.33,W,,,,,,
04:24.7, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,93.57,W,,,,,,
04:25.7, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.7,W,,,,,,
04:26.7, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,86.26,W,,,,,,
04:27.7, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.67,W,,,,,,
04:28.7, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,89.8,W,,,,,,
04:29.7, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,86.56,W,,,,,,
04:30.7, NVIDIA A100-SXM4-80GB,17%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,95.04,W,,,,,,
04:31.7, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,89.8,W,,,,,,
04:32.7, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.38,W,,,,,,
04:33.7, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,87.62,W,,,,,,
04:34.7, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,90.68,W,,,,,,
04:35.7, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,110,W,,,,,,
04:36.7, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.67,W,,,,,,
04:37.7, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.91,W,,,,,,
04:38.7, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.23,W,,,,,,
04:39.7, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,83.84,W,,,,,,
04:40.7, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.47,W,,,,,,
04:41.7, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,40,,88.68,W,,,,,,
04:42.7, NVIDIA A100-SXM4-80GB,21%,5%, 81920 MiB, 78188 MiB,,2911,MiB,41,,146.78,W,,,,,,
04:43.7, NVIDIA A100-SXM4-80GB,21%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,88.68,W,,,,,,
04:44.7, NVIDIA A100-SXM4-80GB,19%,4%, 81920 MiB, 78188 MiB,,2911,MiB,40,,84.23,W,,,,,,
04:45.7, NVIDIA A100-SXM4-80GB,18%,3%, 81920 MiB, 78188 MiB,,2911,MiB,40,,93.29,W,,,,,,
04:46.7, NVIDIA A100-SXM4-80GB,22%,6%, 81920 MiB, 78188 MiB,,2911,MiB,40,,86.26,W,,,,,,
